 metabolite_name	17Dec15_P104N24	17Dec18_2P147	17Dec19_1exo	17Dec12_17exo	17Dec15_13exo	17Dec20_P95N19	17Dec15_P29N6	17Dec12_P83	17Dec15_P193	17Dec08_26exo	17Dec22_24exo	17Dec08_P110N29	17Dec20_UK001N	17Dec18_P162N42	17Dec18_25exo	17Dec22_8exo	17Dec19_15P169(28)	17Dec08_9exo	17Dec18_44exo	17Dec08_P145	17Dec18_P136N38	17Dec19_21exo	17Dec08_P31	17Dec18_3exo	17Dec15_35exo	17Dec15_39exo	17Dec22_P209N50	17Dec15_P126N33	17Dec22_14exo	17Dec18_P101N22	17Dec08_P134	17Dec15_23exo	17Dec12_P97(48)	17Dec15_40exo	17Dec18_P28N5	17Dec19_P37N12	17Dec11_P128	17Dec15_P36N11	17Dec11_18exo	17Dec18_P127N34	17Dec11_22exo	17Dec19_P82	17Dec20_P123	17Dec22_P89	17Dec18_50exo	17Dec11_10P66(25)	17Dec18_33exo	17Dec18_17P64(23)	17Dec12_5exo	17Dec08_P90	17Dec08_P125	17Dec15_2P58(19)	17Dec22_7exo	17Dec18_28exo	17Dec15_P92(46)	17Dec11_P88N15	17Dec22_29exo	17Dec18_P132(61)	17Dec15_36exo	17Dec20_P109N28	17Dec22_P32N7	17Dec20_47exo	17Dec11_48exo	17Dec19_41exo	17Dec22_5P73(31)	17Dec11_27exo	17Dec15_34exo	17Dec12_P94N18	17Dec19_32exo	17Dec20_45exo	17Dec22_11exo	17Dec08_P98	17Dec18_49exo	17Dec18_10exo	17Dec11_UK012	17Dec22_P81	17Dec20_P103	17Dec22_P35N10	17Dec22_P91N17	17Dec18_6exo	17Dec19_P192N49	17Dec20_30exo	17Dec12_8P76	17Dec15_2exo	17Dec22_P135N37	17Dec22_15exo	17Dec12_4exo	17Dec22_42exo	17Dec12_P108N27	17Dec18_UK009	17Dec11_P99N21	17Dec08_19exo	17Dec15_51exo	17Dec15_P164N44	17Dec15_43exo
PC(38:4)+13C3[+H]	45425.1896	9743.096879	0	0	26681.99425	0	0	0	14916.358	0	0	0	0	0	0	0	0	0	0	0	16635.42712	0	0	0	19050.6213	0	0	0	0	0	0	0	0	0	0	0	50252.94713	0	30653.96085	0	55940.17223	0	0	0	0	52824.22479	0	0	0	0	76095.78028	29085.8994	0	0	0	0	0	0	0	0	0	0	0	0	0	146659.5811	0	0	0	0	0	100704.2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39532.34036	0	94711.63475	33858.14845	0
PC(38:3)+13C1[+H]	371647.6683	99959.2356	0	27530.23496	303640.8769	55458.65291	0	286505.1865	134893.0179	43944.41844	94618.66243	45675.45289	47663.43784	18982.55273	33000.90608	0	65001.48006	134032.3292	33411.9656	0	173299.21	64369.3097	258312.6468	25670.86291	206214.6497	233906.9018	79783.60497	71409.2444	20310.92026	54725.04534	0	289004.8585	0	111561.9425	0	0	425061.8138	17794.22733	361629.8093	32471.09202	860217.6782	64545.70752	77700.18173	0	40641.57065	915235.8764	36317.65406	35249.40652	120091.0702	153755.6279	1016069.079	393460.1971	155778.4198	49024.2513	62400.91023	183906.0224	77016.21687	22326.13889	71861.73515	25754.24728	28675.50452	73958.83367	175912.835	66222.76747	155420.2614	897544.7019	31897.51598	135604.849	16761.19099	38332.72556	22905.05266	989570.2474	37300.51938	40180.09489	160086.1125	16267.09336	22257.75356	28548.66454	97128.34215	126003.9445	82019.94356	49904.782	0	59662.59829	17797.95986	83622.40223	70118.10142	23008.94674	90388.53962	198042.4536	446228.1405	344908.9952	553039.3318	239885.9775	60474.72002
SM(42:2)+13C0[+H]	327304.8429	93450.61406	72066.11784	37734.63984	158242.1397	57028.37909	46092.18794	379966.7444	151157.7792	54255.53136	119542.3745	0	61927.45378	45544.64798	56649.0459	24814.62995	84585.7405	259870.267	97907.32319	36525.59523	188010.6516	64734.78004	183722.9856	104680.9823	128291.1293	231161.2612	156831.5398	81243.78497	56794.76248	60229.57256	0	435314.0963	0	204360.2785	0	0	506863.9491	47133.29518	265352.111	52084.24561	982311.2382	59007.35207	96456.62967	30879.34682	54358.43626	1171470.28	67746.66769	54306.28681	64670.75678	256555.4827	833227.8008	458559.1426	127622.5314	167432.4377	63456.38544	362668.5297	177388.3846	55559.82003	91973.65374	19707.59492	28065.11622	68576.67461	191369.1667	138446.0271	146681.9979	1940663.539	27640.0825	101007.1463	40612.55097	43378.80948	29365.14464	778476.6964	68598.20305	62271.34985	250919.8289	38007.25869	34362.67957	51959.33357	75616.55949	260215.1489	68081.20945	87633.80619	19026.62889	261938.1257	21279.40573	345328.2258	106408.9168	41243.41351	38743.15127	162430.6628	475000.5152	249084.6229	670592.5403	255777.4328	108786.5181
PC(38:3)+13C2[+H]	82948.00846	23251.46022	0	0	78164.1698	14462.3743	0	62934.5094	32477.55166	0	21578.05687	0	11771.5323	0	0	0	15504.50036	0	0	0	43021.09397	15559.69659	60554.12003	0	49153.70684	59269.00499	19040.14628	0	0	0	0	0	0	0	0	0	92565.40998	0	90795.52306	0	193172.0589	18939.31916	20921.59102	0	0	211950.9287	0	0	29350.52736	36357.54195	228298.295	90310.95833	37328.81751	0	0	0	17535.70601	0	18443.48406	0	0	16049.00169	43307.00345	24168.72197	38485.36158	203592.5525	0	33044.20913	0	10408.59715	0	230172.684	0	0	41261.79572	0	0	0	22609.30248	28404.11804	18595.2962	12948.11017	0	0	0	20742.79626	0	0	23628.65186	44926.90989	100157.5552	80284.73069	122293.1649	54718.87452	0
PC(38:2)+13C0[+H]	70376.31379	16004.29272	0	0	30494.2604	14879.59866	0	63186.40998	23232.09561	0	16371.39948	0	10631.31189	0	0	0	13111.50126	0	13992.33991	0	26195.38954	14376.99791	67086.61375	0	28683.415	39577.24665	19032.39465	0	0	0	0	0	0	33596.76392	0	0	89383.29523	0	58159.7672	0	92997.83934	0	14566.01415	0	0	193696.798	0	0	0	42380.30254	146217.8343	74700.56078	20167.20159	0	0	47241.07598	20073.34459	0	0	0	0	14129.93001	24570.0992	17687.59825	31301.99265	146245.8356	0	27658.35329	0	0	0	162010.418	0	0	27629.5775	0	0	0	17011.53297	23328.96273	18637.67947	0	0	0	0	20085.23788	0	0	0	30673.56819	63973.06358	57743.84407	103474.1552	47363.4578	0
SM(42:2)+13C1[+H]	163411.4838	46824.89645	36918.09304	17500.3249	77024.06441	25836.89956	25637.42096	187699.2859	76202.81334	0	58638.2195	0	30969.28031	21879.24625	27857.41191	13210.26708	41762.69281	127526.5218	45617.84207	0	92584.11659	30157.5511	90627.9249	52930.04283	61298.02411	114599.9725	79277.61618	40795.85973	27634.83152	29143.28547	0	207838.7199	0	102184.0986	0	0	246186.6686	23956.55221	133521.1559	26421.4017	492404.0087	31091.03087	49231.16807	15202.98165	26014.77595	593630.2443	32160.96407	25121.48832	31209.73867	128615.6866	405585.2101	226096.1439	63427.66571	80535.3279	32062.83682	183043.5151	78270.77863	27374.77958	45743.89248	11418.17482	14201.68246	32695.34914	91852.36707	67328.92113	78189.65461	959551.7434	0	36138.70175	18669.13687	21176.19825	14529.13369	379940.6336	31699.02894	31715.24617	123435.1134	18116.20126	18013.53547	25685.23869	35881.60757	131986.9501	32727.88251	43053.9554	0	130943.3093	0	174655.6647	50593.33924	18491.6092	0	78591.66859	231008.0314	116394.7596	322388.7837	119340.575	52669.4138
PC(38:2)+13C1[+H]	32572.21737	0	0	0	0	0	0	34385.3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17406.8248	22033.59462	0	0	0	0	0	0	0	0	0	0	45513.5636	0	31600.47965	0	49094.72613	0	0	0	0	95368.80519	0	0	0	0	72139.08078	38217.18414	0	0	0	0	0	0	0	0	0	0	0	0	0	74188.44669	0	0	0	0	0	84160.0901	0	0	0	0	0	0	0	12416.42497	0	0	0	0	0	0	0	0	0	0	41373.8014	0	55241.91086	0	0
SM(42:2)+13C2[+H]	35575.35505	11921.76562	0	0	0	0	0	43338.57844	17571.77156	0	13784.3879	0	0	0	0	0	0	0	0	0	20252.62329	0	0	0	0	25789.24382	17531.22427	0	0	0	0	0	0	0	0	0	55339.59661	0	32373.03862	0	106616.5037	0	0	0	0	127982.0762	0	0	0	31888.39406	88981.24146	51701.65087	15126.69299	19253.79881	0	0	18030.58177	0	0	0	0	0	22436.63936	16417.67043	0	213679.0752	0	0	0	0	0	81279.92333	0	0	28762.27702	0	0	0	0	28926.93579	0	0	0	31214.92546	0	39294.13134	0	0	0	0	51525.2888	0	74928.63722	0	0
SM(42:1)+13C0[+H]	160105.3833	36631.05867	22554.95868	16352.56671	49970.61882	33600.12711	62141.6102	161040.9832	52007.85677	0	45551.08223	0	23099.42029	19496.48241	21420.41544	0	47664.3606	106653.7185	27927.06296	0	96215.12872	28214.22832	85603.14087	30882.29061	50072.34721	113722.8845	59793.78226	36807.37051	14652.38657	18235.80054	0	101391.6182	0	78072.33524	0	0	254508.336	19703.04433	101088.1487	17970.22205	329566.8948	29529.98282	47437.35637	0	18392.70354	556160.2325	21893.63176	22176.48631	36046.34634	104304.0382	259600.7871	120656.8256	62997.28424	31756.97422	37397.77556	161966.4633	68408.40067	18954.41516	43746.4643	14465.57084	12940.1388	27044.91325	74671.20785	61147.21083	73495.89945	575862.0133	0	35235.29827	15032.9191	14167.28697	17217.31416	277108.0112	21699.49826	20275.71415	51917.9365	21385.09669	12722.05217	15917.00962	33312.67798	93411.02738	30874.811	22273.86636	0	49224.14156	0	64468.24196	35953.56016	22963.55364	0	65301.49298	186733.316	148948.1544	176027.331	91947.68095	51065.99601
SM(42:1)+13C1[+H]	70653.02265	17863.42673	0	0	0	0	29659.2342	81475.58858	22293.16496	0	21163.63971	0	11657.32672	11191.64083	0	0	22489.89586	47749.34469	0	0	39041.73061	0	0	0	20748.65578	51321.48409	29354.57479	18724.46623	0	0	0	0	0	36410.14052	0	0	102615.8364	0	42288.49862	0	160758.3126	0	21244.6213	0	0	268419.4884	0	0	0	52553.91185	115232.692	56427.72241	29161.28529	15210.28049	17558.12181	73124.89547	0	0	19680.76322	0	0	0	34830.3558	24365.39374	35681.91578	276105.189	0	0	0	0	0	116976.8636	0	0	26311.62352	11654.03204	0	0	0	45472.09945	0	0	0	24171.2976	0	31159.27273	0	0	0	27617.23937	72904.63176	60964.88535	0	0	23770.9505
TAG(48:3)+13C0[+NH4]	152452.5878	0	0	35649.36328	258108.3453	104570.3214	0	0	53397.40148	87799.35843	22295.60782	48953.03898	22469.51299	0	0	0	11185.86041	98832.21753	139577.913	0	125415.4177	36098.87203	111884.6162	38400.50009	118249.1521	53019.96086	0	0	0	14207.85846	0	243603.4952	0	108324.2075	0	0	355566.7893	0	118638.9276	0	52483.78915	0	38885.76047	0	21508.47451	98648.42234	39991.57673	104603.8288	174473.7846	0	95018.1722	59072.0342	22591.61712	15455.22384	31161.81339	81108.65717	243976.859	0	47476.8914	15148.20764	0	14660.8854	29242.15129	112998.0525	24165.17815	129882.8477	0	682259.0789	20037.54887	14127.15416	0	400557.052	35569.69056	0	0	0	0	0	47556.78362	14027.93182	68377.75246	34087.42157	0	0	16240.86815	0	27609.47432	29512.97239	142825.9814	132762.1209	317894.4311	235571.5319	667792.2387	406356.131	34149.10042
TAG(48:3)+13C1[+NH4]	84737.10059	0	0	19256.42306	139999.5071	57395.57296	0	0	30315.46329	49819.96388	14286.20783	0	12018.10338	0	0	0	0	50106.99607	75157.96702	0	67639.85993	18586.04382	58731.37625	22016.22516	63731.53936	30540.10062	0	0	0	0	0	132254.8748	0	59362.11947	0	0	194695.2901	0	60278.54377	0	0	0	20530.88714	0	12821.38473	51576.90292	21890.91953	57490.07873	92742.93798	0	55721.22404	29893.41731	0	0	18059.74268	50616.16438	132255.2778	0	24862.91329	0	0	0	0	61748.47314	0	70924.55098	0	364960.118	0	0	0	216835.6667	20779.70157	0	0	0	0	0	26175.25483	0	36928.69807	18829.57438	0	0	0	0	0	15211.4593	81100.43917	72557.05557	172786.4384	125106.1608	355213.6862	216642.056	19305.1957
PC-pmg(40:6)+13C0[+H]	39391.70475	0	0	0	0	0	0	50860.87603	19774.8406	0	0	0	0	0	0	0	0	0	0	0	15663.52041	0	0	0	17073.72037	26516.9798	0	0	0	0	0	0	0	0	0	0	65979.21237	0	0	0	120507.7128	0	0	0	0	75665.84289	0	0	0	34726.02885	71323.73455	35676.25596	0	15205.93751	0	0	19240.61018	0	0	0	0	0	0	0	0	196956.5991	0	0	0	0	0	79780.20493	0	0	0	0	0	0	0	0	0	0	0	19198.17058	0	23716.56242	0	0	0	0	53021.02443	0	57394.21714	29538.74053	0
TAG(48:2)+13C0[+NH4]	423041.2713	21812.18126	0	107060.9905	900978.6319	331565.596	0	41834.31877	111746.4014	148351.1796	64855.06889	157435.648	67781.11198	0	27323.66971	0	30037.8901	194403.8991	158681.0405	66218.30152	363334.1115	100757.2835	246958.1837	52623.85754	321005.7942	120925.9646	15500.92962	0	20458.37704	38151.56723	119704.6185	450482.9327	0	334759.3513	0	19390.89076	836159.1024	0	383050.6444	0	111127.4617	29861.37072	100592.6832	19449.64414	97211.194	293713.7183	75992.43252	245912.5394	331620.918	0	198058.4561	144730.5398	55708.18819	40594.39618	98455.55251	196476.6684	262789.3389	15188.82627	136712.0157	46657.62886	14276.90492	35186.62933	76034.76809	291081.9708	83786.02073	387919.7038	22478.18868	990803.9264	45630.27659	33575.39082	12671.00921	1068856.374	94280.14557	16241.25569	45612.97409	19263.15932	25559.09214	15162.79692	121764.4139	43408.09317	217222.8954	87536.92394	0	43152.99499	45653.88565	21014.31508	40863.25374	88741.58561	477403.1034	400315.4396	777513.8238	458631.0855	1225885.755	1043200.558	83811.26542
TAG(48:2)+13C1[+NH4]	236256.3079	12298.61279	0	57433.7064	488502.4922	182461.2571	0	0	61690.07245	81225.10277	34278.31061	88024.20072	36623.925	0	15169.88575	0	16419.18508	106531.4939	86089.15588	37677.23777	200963.6468	55994.2854	131425.1776	28073.14209	177135.0911	64676.21895	0	0	0	20768.17046	0	253036.5158	0	183474.3707	0	0	458695.5465	0	212606.8482	0	60268.40894	16204.2257	55260.01296	0	51721.49305	160551.2354	41546.97195	133139.9145	176318.6596	0	112061.2434	80599.43825	29365.44964	21868.76859	51288.21896	103606.9189	145496.242	0	75343.13637	24284.53824	0	19418.72738	40395.21986	156749.3541	45712.3731	203939.0939	0	557913.8154	23919.83248	19502.14156	0	588383.9461	52656.32329	0	27956.10249	11149.36307	13982.51035	0	64455.27961	23805.62579	116991.4738	47320.60577	0	23392.98672	24867.82733	0	22648.09099	49455.55987	258725.0108	222206.643	421389.0122	255593.0146	674198.5435	569954.6858	44611.3681
PC-pmg(40:5)+13C0[+H]	39761.85182	0	0	0	0	0	0	56036.74407	17749.44061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25150.04238	0	0	0	0	0	0	0	0	0	0	50793.04602	0	29934.15175	0	111091.719	0	11875.67042	0	0	75775.59907	0	0	0	0	88626.75228	40301.19619	0	18138.97945	0	0	17069.27871	0	0	0	0	0	0	0	0	257867.8231	0	0	0	0	0	83239.32006	0	0	0	0	0	0	0	13519.20822	0	0	0	22158.67902	0	27857.27951	0	0	0	0	47881.34217	0	52487.24181	0	0
TAG(48:2)+13C2[+NH4]	47541.2037	0	0	13197.81348	100604.3447	35176.75734	0	0	16863.22557	0	0	0	0	0	0	0	0	0	20094.08963	0	42055.82091	14181.64927	0	0	36951.14783	0	0	0	0	0	0	0	0	38561.25013	0	0	104461.5245	0	41387.38824	0	0	0	13939.22168	0	12939.66466	44106.34606	0	29119.4854	40648.70539	0	0	0	0	0	0	0	33457.81032	0	17247.33388	0	0	0	0	33279.33868	0	53557.77999	0	122456.8644	0	0	0	123550.9486	0	0	0	0	0	0	17656.26251	0	21671.32826	0	0	0	0	0	0	11930.88977	51088.38616	45761.43474	88670.04695	55656.02243	151917.4812	125270.8435	0
TAG(48:1)+13C0[+NH4]	495768.8335	32833.07873	0	188645.2787	1286577.439	631774.5403	0	37714.14712	125712.4496	155125.9874	76165.89844	235353.4325	93787.21311	0	39227.58975	0	36689.02828	225590.1759	94329.69996	65232.52405	433624.1917	164110.9239	205346.1424	49317.22108	415880.8188	121325.9631	18748.40107	0	18510.93852	39225.46545	143018.1841	457860.0229	0	510361.7995	0	26972.26591	930466.494	0	730213.5093	0	129473.7037	30163.29461	114469.3694	25791.14305	154825.6552	367415.1985	73243.38646	294818.3668	376296.053	0	171961.5075	136019.8861	69339.45751	64024.85295	138611.6309	210756.1263	143287.3436	22557.58553	182275.2577	63358.50628	11467.62385	57431.00086	121014.7387	413071.1615	193349.4117	489139.268	29599.29778	780659.2004	52108.39077	35605.70049	14518.35596	1318555.707	150282.5252	17506.48861	53446.94666	29027.97632	28606.21384	16568.96311	138251.2185	59779.8175	448177.8226	117947.2536	29780.83351	78978.81836	49059.2404	35436.91025	32386.14006	139347.4997	790417.4301	509070.4107	976277.6673	471550.6435	1231009.958	1129385.14	95994.2405
TAG(48:3)+13C0 [+Na]	27833.62711	0	0	11968.69308	51259.97871	29339.97858	0	0	0	0	0	0	0	0	0	0	0	0	32279.03289	0	26375.92051	0	0	0	26451.89585	0	0	0	0	0	0	0	0	0	0	0	51271.95873	0	0	0	0	0	0	0	0	0	0	25806.47875	35787.77261	0	0	0	0	0	0	0	48698.61666	0	0	0	0	0	0	22058.97536	0	0	0	114579.4023	0	0	0	62413.08903	0	0	0	0	0	0	0	0	18282.04618	0	0	0	0	0	0	0	30875.18793	0	42039.79133	57560.58554	76732.41571	53632.20493	0
TAG(48:1)+13C1[+NH4]	270236.5994	16974.91597	0	104415.277	701911.6419	344255.1076	0	0	67607.13235	83814.21602	39844.45138	123606.5925	51354.78262	0	21886.81306	0	20534.33264	120790.2919	52501.10217	36925.20722	237572.0914	91120.22387	114114.0053	26377.09418	227080.0982	64102.45013	0	0	0	21907.17512	88178.64698	253121.0008	0	274708.02	0	15749.23362	505722.9431	0	396549.9025	0	71035.40804	17321.04668	61900.84392	14141.36858	85091.28057	197837.5854	40751.21977	164763.3948	202441.5483	0	96616.60185	77667.6427	39115.86923	35362.22128	78931.15249	115891.3764	78400.09745	11933.12134	100603.4484	33529.31636	0	32001.43031	66623.97363	227118.5906	109523.1676	258975.2347	0	426206.9648	27410.81144	20059.41886	0	716348.5469	80561.84554	0	31495.3551	15855.4603	15472.65317	0	75347.90246	32627.19506	244260.4522	65480.66331	0	42176.32869	26733.18276	19301.96431	0	76507.36106	421341.5513	278039.8649	536133.4464	260076.6887	677539.9201	620427.1895	51713.44398
TAG(48:1)+13C2[+NH4]	65639.46831	0	0	24351.3585	172757.1547	81302.61768	0	0	17607.89821	0	0	0	12101.95437	0	0	0	0	0	14143.69252	0	58712.21691	20598.00945	0	0	56913.57539	0	0	0	0	0	0	64292.46611	0	56100.97062	0	0	121181.008	0	82141.55285	0	0	0	15719.8223	0	21202.60992	49968.1212	0	38251.65286	50047.20053	0	0	0	0	0	19772.79964	0	20231.74014	0	22925.61932	0	0	0	0	49669.36733	27097.20962	60535.34016	0	105573.9317	0	0	0	173936.7318	26018.7315	0	0	0	0	0	18464.08909	0	55286.0192	15772.91925	0	0	0	0	0	17513.63617	106177.8214	67638.38081	131607.4653	62170.88961	158168.722	147501.7719	0
TAG(48:0)+13C0[+NH4]	153358.2499	18074.82848	15891.67121	126357.1947	362219.1308	356737.4029	0	39286.46711	74390.51826	112134.7252	144348.3312	99320.59499	54216.03309	0	52251.54847	16522.73153	20622.13807	91904.69982	71397.09655	40144.50413	155654.4243	101223.9558	143374.9672	591660.0267	129738.7085	42823.4982	40725.05677	0	16060.72406	17516.54049	0	359717.8892	0	783443.6989	0	437703.2911	421192.8614	0	892383.2094	17699.59736	99784.4248	49203.06028	34845.4387	24226.79626	56133.96144	133817.3472	35787.28738	197001.5093	177994.1041	0	102689.05	64557.82305	75996.58086	45810.258	77160.60543	89593.17404	76540.50436	13708.94522	89319.37798	23417.56427	20805.70808	204741.0719	136363.9858	408457.6842	279346.4845	437535.7702	0	313181.4752	42854.97507	27931.89406	13101.18399	556049.1556	96980.4208	14225.55449	84012.62514	28525.5188	15762.20239	13840.16951	109001.932	39543.99704	337291.1813	92143.72333	25830.6363	46368.74753	63763.11179	33346.09554	46919.15735	120775.988	323263.8973	160753.025	489256.3446	320692.0196	759367.5999	497575.3532	41514.8091
TAG(48:2)+13C0 [+Na]	63946.35399	0	0	30306.05506	164910.5641	88823.46789	0	0	22985.69672	0	17338.69979	46210.86544	15222.41562	0	0	0	0	50537.95285	33903.22595	0	68379.34948	27300.08888	0	0	68246.4395	23576.41437	0	0	0	0	0	0	0	48596.30495	0	0	100730.5393	0	58861.50029	0	0	0	25558.04029	0	28003.82322	0	12958.71018	58232.85503	63525.52836	0	49644.80786	0	0	0	24940.93596	0	49029.24606	0	24568.79169	14616.44025	0	0	0	50862.74677	0	0	0	160780.8941	0	11877.51158	0	144326.4401	0	0	0	0	0	0	22457.6161	0	49500.7165	22472.98045	0	0	15492.67318	0	0	25419.00611	85727.11412	33462.45044	91527.07662	105618.292	136843.5188	127276.6512	16631.22248
TAG(48:0)+13C1[+NH4]	82033.62362	10337.29857	0	71346.34864	200982.3139	195671.2233	0	0	40154.25682	59884.7713	79216.43608	57044.39098	28683.94946	0	28576.90714	0	12173.64686	51057.76918	38666.63128	0	82017.64539	56074.06717	74118.04726	319732.3994	72509.94375	23932.82154	24358.16643	0	0	0	0	188967.0535	0	423478.5266	0	233483.5675	230339.4505	0	490506.4931	0	54395.99648	27385.664	18857.57895	14260.98933	31745.1529	73069.35774	19670.49739	107031.5568	99353.87272	0	0	34110.43824	42093.90877	25338.27529	41005.98127	49625.0972	41170.52058	0	49124.1619	13273.13395	12270.39992	111054.8182	73195.02812	223077.1762	154247.1032	240181.4092	0	168692.8499	23770.6578	15353.55151	0	304644.7918	54811.2948	0	45107.4417	15998.50789	0	0	58997.69311	21933.92661	187506.1765	49938.76701	0	26535.65273	36104.19603	20444.46505	27802.38967	66686.94502	163399.7247	89129.32456	269088.5768	175109.2985	416076.2996	268914.5523	22130.68641
TAG(48:2)+13C1 [+Na]	34944.29322	0	0	17492.70336	90461.79531	47841.06344	0	0	15642.35325	0	0	0	0	0	0	0	0	0	21046.96037	0	37832.8242	14859.38082	0	0	35546.51495	0	0	0	0	0	0	0	0	0	0	0	56185.38492	0	33620.82495	0	0	0	14371.85518	0	15726.87069	0	0	31372.94687	35656.15607	0	0	0	0	0	0	0	26943.0299	0	15314.44059	0	0	0	0	27464.71465	0	0	0	89512.81955	0	0	0	77099.64362	0	0	0	0	0	0	0	0	26179.4852	13341.96226	0	0	0	0	0	14276.63292	51931.54268	0	48456.19618	56328.00342	70386.04969	74132.32698	0
TAG(48:1)+13C0 [+Na]	65572.59843	0	0	45711.86463	207511.151	147862.2747	0	0	22539.92757	0	16587.54099	55350.05953	19281.33662	0	0	0	0	51147.69331	18986.3864	0	72608.80882	38608.31056	0	0	74801.2019	20963.38325	0	0	0	0	0	0	0	61528.0176	0	0	100177.0524	0	98478.66801	0	0	0	24603.96531	0	41606.09527	0	12217.85161	61553.66702	64176.08039	0	0	0	13620.63107	13752.90568	30885.90405	0	25443.76101	0	27240.54169	16787.68025	0	13324.01885	0	64295.41106	26467.86305	0	0	110448.6925	0	10794.2277	0	154150.3369	20525.43818	0	0	0	0	0	23832.54959	0	89142.32452	25490.49882	0	0	14237.77953	0	0	35758.9328	117955.3703	39395.42455	102476.0891	98491.91775	124874.5039	121940.4669	0
PC(38:6)+13C0 [+Na]	103334.9031	12380.14423	0	0	49239.11931	13570.51864	0	52952.81678	20860.55461	0	14721.37611	0	10296.80017	0	0	0	0	0	0	0	17527.43171	0	53009.82372	0	41023.48021	29333.88017	15559.69334	0	0	13197.17878	0	0	0	37799.77514	0	0	100944.5812	0	28422.26722	0	85843.9445	0	22160.2792	0	0	92403.45167	0	0	0	55692.54464	79665.71144	56485.75129	19912.8011	14242.07778	15617.23187	0	26373.24198	0	23935.44165	0	0	0	0	15693.89826	0	244903.9363	0	31588.20051	0	0	0	144472.6908	0	0	23755.28876	0	11498.45717	14216.7831	0	0	0	13060.06431	0	52614.67074	0	0	0	0	27538.13172	0	56161.85055	0	166337.2307	89317.80347	0
TAG(48:1)+13C1 [+Na]	37900.82644	0	0	25147.7429	114538.0061	80391.22517	0	0	0	0	0	0	10763.61799	0	0	0	0	0	0	0	39864.62943	20681.89098	0	0	40182.87708	0	0	0	0	0	0	0	0	35262.09801	0	0	56746.2508	0	53830.63676	0	0	0	14259.83514	0	22362.34504	0	0	31394.31665	34221.28909	0	0	0	0	0	17014.2312	0	0	0	16728.88893	0	0	0	0	33800.55211	0	0	0	60403.74062	0	0	0	82186.38776	0	0	0	0	0	0	0	0	47248.23523	15686.62529	0	0	0	0	0	18835.37846	64194.10975	23192.62112	55687.2565	54721.38144	64863.16113	65277.5406	0
PC(38:6)+13C1 [+Na]	52988.43648	0	0	0	25280.34787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19429.29019	0	0	0	0	0	0	0	0	0	0	0	46020.31262	0	0	0	48490.79928	0	0	0	0	49366.20387	0	0	0	0	0	29120.68889	0	0	0	0	0	0	0	0	0	0	0	0	0	117215.2953	0	0	0	0	0	70882.05995	0	0	0	0	0	0	0	0	0	0	0	26990.64712	0	0	0	0	0	0	0	0	83047.12913	44811.22246	0
15:0-18:1(d7)-15:0 TG(33:1)+13C0[+NH4]	306451.0238	197668.9031	188038.447	106519.0387	220999.2367	181861.0095	247820.4025	315511.9233	193295.4183	238664.7197	221394.8483	312314.5441	154039.7375	140174.8325	156938.3043	112965.5207	171203.8179	531074.9457	154457.4066	289026.6006	194379.7426	172442.2264	654147.5896	163265.0432	206626.2534	265725.4586	211004.198	151340.1142	203150.5773	173594.6173	156080.5053	287280.6754	162897.6322	363431.6479	133025.8409	168926.805	405360.0268	187502.5282	328776.3389	176574.1035	551428.6869	191658.7891	179853.6121	149917.9128	167153.1015	539417.6031	171098.7976	154104.5984	225433.4284	305790.6925	585636.1849	323283.4762	170914.7438	167634.0465	178816.5455	620785.8168	220891.0137	92064.92887	185855.0306	164486.0815	136885.1702	175269.3188	220431.0362	200300.0313	227652.8392	613128.6228	179262.8687	183556.5476	195941.0754	156192.5821	135921.9078	469584.3571	167160.7188	175512.6521	237608.1873	149307.9881	189664.7034	154737.284	234989.4034	181491.3613	218540.6798	174116.1933	139695.6732	206751.1991	109260.2041	226497.3268	266135.1272	152882.9762	155322.707	191732.9991	478725.4164	568670.5501	313958.9868	208439.8416	179074.7628
PC(38:5)+13C0 [+Na]	114223.0652	12363.07844	0	0	44261.96489	12220.19248	0	50777.54596	20535.5109	0	0	0	0	0	0	0	0	0	0	0	21367.7714	0	66818.3586	0	29661.00056	32407.55468	17817.73814	0	0	12572.09434	0	119733.8758	0	36433.37305	0	0	71560.82995	0	39845.59115	0	75381.08142	0	15811.16245	0	0	97590.93302	0	0	0	33007.747	149347.1807	64357.56612	18165.15855	13825.78033	18132.89102	0	19480.27852	0	23528.6685	0	0	0	23839.00529	0	0	250421.0602	0	38146.10392	0	0	0	202464.9182	0	0	22044.35956	0	0	0	0	0	0	12344.27531	0	40151.23018	0	20903.04229	0	0	28757.38431	0	50337.04908	47210.93488	136479.7507	54538.0535	0
